https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BUSD,tradecount
1651190400000,2022-04-29,1INCHBUSD,1.303,1.311,1.229,1.256,386749.4,491025.2429,3317
1651104000000,2022-04-28,1INCHBUSD,1.318,1.352,1.285,1.304,470007.3,618426.6503,4741
1651017600000,2022-04-27,1INCHBUSD,1.288,1.346,1.269,1.321,271951.2,357972.274,3121
1650931200000,2022-04-26,1INCHBUSD,1.418,1.424,1.257,1.288,377478.7,505010.224,3405
1650844800000,2022-04-25,1INCHBUSD,1.418,1.426,1.307,1.417,419867.4,570169.4732,3965
1650758400000,2022-04-24,1INCHBUSD,1.443,1.461,1.406,1.418,194682.7,279274.771,2972
1650672000000,2022-04-23,1INCHBUSD,1.474,1.479,1.435,1.443,275281.1,402693.9537,2774
1650585600000,2022-04-22,1INCHBUSD,1.492,1.612,1.469,1.474,620415.0,960390.8997,6928
1650499200000,2022-04-21,1INCHBUSD,1.542,1.639,1.47,1.492,829082.6,1310416.195,7879
1650412800000,2022-04-20,1INCHBUSD,1.54,1.59,1.504,1.544,437120.1,675074.0942,4862
1650326400000,2022-04-19,1INCHBUSD,1.494,1.542,1.477,1.542,230012.1,348841.8082,3340
1650240000000,2022-04-18,1INCHBUSD,1.461,1.497,1.381,1.494,219614.3,315350.7863,2945
1650153600000,2022-04-17,1INCHBUSD,1.513,1.523,1.453,1.462,197014.7,294990.0985,2376
1650067200000,2022-04-16,1INCHBUSD,1.52,1.532,1.484,1.513,129967.4,196086.6274,1926
1649980800000,2022-04-15,1INCHBUSD,1.516,1.541,1.488,1.518,190831.9,289556.4841,2497
1649894400000,2022-04-14,1INCHBUSD,1.546,1.569,1.482,1.515,286001.6,437949.0701,3267
1649808000000,2022-04-13,1INCHBUSD,1.514,1.552,1.489,1.551,201045.7,306781.2655,3113
1649721600000,2022-04-12,1INCHBUSD,1.461,1.522,1.444,1.515,309822.5,460416.9255,3533
1649635200000,2022-04-11,1INCHBUSD,1.585,1.603,1.422,1.461,609065.0,915589.6336,6436
1649548800000,2022-04-10,1INCHBUSD,1.663,1.663,1.584,1.585,272031.5,441593.4683,3671
1649462400000,2022-04-09,1INCHBUSD,1.578,1.668,1.575,1.668,239193.1,389133.0353,3987
1649376000000,2022-04-08,1INCHBUSD,1.658,1.685,1.565,1.575,340934.3,557903.4902,5701
1649289600000,2022-04-07,1INCHBUSD,1.601,1.666,1.572,1.66,539191.1,876069.5781,6112
1649203200000,2022-04-06,1INCHBUSD,1.835,1.84,1.593,1.602,1069426.5,1811732.9674,12458
1649116800000,2022-04-05,1INCHBUSD,1.901,1.936,1.83,1.839,739043.8,1396450.127,6578
1649030400000,2022-04-04,1INCHBUSD,1.981,2.005,1.802,1.901,1122845.2,2132955.8441,10026
1648944000000,2022-04-03,1INCHBUSD,1.925,2.03,1.871,1.983,969992.9,1901587.2869,9049
1648857600000,2022-04-02,1INCHBUSD,1.887,2.099,1.87,1.921,2648587.7,5243265.5769,23101
1648771200000,2022-04-01,1INCHBUSD,1.778,1.89,1.67,1.885,817867.0,1458262.6004,8931
1648684800000,2022-03-31,1INCHBUSD,1.84,1.931,1.722,1.776,1096463.4,2016523.161,12042
1648598400000,2022-03-30,1INCHBUSD,1.792,1.89,1.703,1.839,876435.4,1595025.2172,10141
1648512000000,2022-03-29,1INCHBUSD,1.723,1.913,1.722,1.797,993824.9,1814042.1431,10963
1648425600000,2022-03-28,1INCHBUSD,1.746,1.826,1.707,1.724,1071191.4,1913347.2031,10490
1648339200000,2022-03-27,1INCHBUSD,1.629,1.77,1.626,1.746,1639875.6,2787292.929,13902
1648252800000,2022-03-26,1INCHBUSD,1.572,1.634,1.556,1.626,554737.2,887798.0489,4773
1648166400000,2022-03-25,1INCHBUSD,1.631,1.657,1.548,1.573,819072.2,1317023.8239,7666
1648080000000,2022-03-24,1INCHBUSD,1.615,1.638,1.564,1.63,1065675.8,1710818.0039,8206
1647993600000,2022-03-23,1INCHBUSD,1.547,1.627,1.523,1.614,969477.4,1539670.6558,7607
1647907200000,2022-03-22,1INCHBUSD,1.532,1.593,1.53,1.548,600134.2,939594.9409,5948
1647820800000,2022-03-21,1INCHBUSD,1.558,1.594,1.513,1.535,510005.7,790656.9846,6588
1647734400000,2022-03-20,1INCHBUSD,1.636,1.659,1.53,1.556,572994.4,910683.2282,7288
1647648000000,2022-03-19,1INCHBUSD,1.59,1.751,1.584,1.635,1274560.5,2126710.866,12759
1647561600000,2022-03-18,1INCHBUSD,1.478,1.626,1.448,1.588,1306156.2,2039504.0176,13381
1647475200000,2022-03-17,1INCHBUSD,1.509,1.549,1.46,1.48,755889.3,1136011.4262,5257
1647388800000,2022-03-16,1INCHBUSD,1.354,1.544,1.347,1.511,1498624.1,2200482.9922,14782
1647302400000,2022-03-15,1INCHBUSD,1.335,1.369,1.284,1.354,490661.2,649991.3871,4032
1647216000000,2022-03-14,1INCHBUSD,1.308,1.348,1.294,1.334,355695.6,473881.7181,2894
1647129600000,2022-03-13,1INCHBUSD,1.329,1.416,1.295,1.309,591108.5,808979.0644,5027
1647043200000,2022-03-12,1INCHBUSD,1.318,1.375,1.317,1.332,284484.3,384263.6113,4327
1646956800000,2022-03-11,1INCHBUSD,1.375,1.376,1.304,1.319,278703.1,370738.6445,4489
1646870400000,2022-03-10,1INCHBUSD,1.375,1.466,1.286,1.374,644298.7,878113.0167,9732
1646784000000,2022-03-09,1INCHBUSD,1.295,1.4,1.288,1.376,290263.2,395110.7637,3552
1646697600000,2022-03-08,1INCHBUSD,1.271,1.321,1.262,1.297,409977.4,528464.6868,4736
1646611200000,2022-03-07,1INCHBUSD,1.304,1.333,1.23,1.272,385297.5,493180.5164,4264
1646524800000,2022-03-06,1INCHBUSD,1.356,1.369,1.292,1.303,288264.1,383104.4789,4320
1646438400000,2022-03-05,1INCHBUSD,1.348,1.365,1.299,1.357,179405.0,239598.4371,2648
1646352000000,2022-03-04,1INCHBUSD,1.438,1.44,1.323,1.349,417902.8,581303.6111,6434
1646265600000,2022-03-03,1INCHBUSD,1.496,1.513,1.403,1.435,402908.8,588267.8381,5216
1646179200000,2022-03-02,1INCHBUSD,1.522,1.547,1.467,1.498,463105.1,696322.4325,6478
1646092800000,2022-03-01,1INCHBUSD,1.503,1.554,1.467,1.522,541533.8,816684.898,6818
1646006400000,2022-02-28,1INCHBUSD,1.382,1.505,1.329,1.505,409006.8,576028.5584,4996
1645920000000,2022-02-27,1INCHBUSD,1.437,1.538,1.36,1.385,495346.4,710157.66,6051
1645833600000,2022-02-26,1INCHBUSD,1.453,1.483,1.414,1.436,226727.1,327085.5345,2969
1645747200000,2022-02-25,1INCHBUSD,1.344,1.504,1.31,1.45,433183.6,603684.5697,3673
1645660800000,2022-02-24,1INCHBUSD,1.386,1.395,1.182,1.342,1644566.22,2074924.10958,7908
1645574400000,2022-02-23,1INCHBUSD,1.424,1.484,1.383,1.383,236014.6,340197.9317,3051
1645488000000,2022-02-22,1INCHBUSD,1.369,1.438,1.313,1.421,427275.2,589605.9354,3416
1645401600000,2022-02-21,1INCHBUSD,1.487,1.553,1.356,1.366,446578.8,655347.1018,5581
1645315200000,2022-02-20,1INCHBUSD,1.581,1.581,1.458,1.484,269677.9,403715.2149,3599
1645228800000,2022-02-19,1INCHBUSD,1.583,1.604,1.524,1.582,216193.7,339512.199,2023
1645142400000,2022-02-18,1INCHBUSD,1.656,1.68,1.556,1.588,461770.0,749123.4295,3951
1645056000000,2022-02-17,1INCHBUSD,1.807,1.828,1.644,1.661,601416.0,1040497.0571,6154
1644969600000,2022-02-16,1INCHBUSD,1.8,1.859,1.75,1.802,451545.8,819239.6085,5229
1644883200000,2022-02-15,1INCHBUSD,1.699,1.802,1.688,1.799,426696.7,745622.9284,3695
1644796800000,2022-02-14,1INCHBUSD,1.661,1.737,1.623,1.698,384867.2,649312.0673,4857
1644710400000,2022-02-13,1INCHBUSD,1.691,1.707,1.614,1.656,193527.0,322529.1433,2799
1644624000000,2022-02-12,1INCHBUSD,1.715,1.74,1.648,1.692,214603.5,363218.1831,3271
1644537600000,2022-02-11,1INCHBUSD,1.799,1.843,1.681,1.716,423137.8,751762.3772,5891
1644451200000,2022-02-10,1INCHBUSD,1.921,1.952,1.783,1.801,602465.6,1126913.4273,7835
1644364800000,2022-02-09,1INCHBUSD,1.863,1.955,1.84,1.923,333918.0,633947.618,4972
1644278400000,2022-02-08,1INCHBUSD,1.943,1.984,1.787,1.859,515844.2,961670.9081,7652
1644192000000,2022-02-07,1INCHBUSD,1.863,1.964,1.8,1.939,516034.1,981336.1205,5817
1644105600000,2022-02-06,1INCHBUSD,1.79,1.868,1.759,1.86,517515.7,942301.8778,5659
1644019200000,2022-02-05,1INCHBUSD,1.764,1.847,1.748,1.788,593987.9,1065694.3198,6564
1643932800000,2022-02-04,1INCHBUSD,1.659,1.767,1.647,1.764,469494.6,803871.8758,5043
1643846400000,2022-02-03,1INCHBUSD,1.631,1.664,1.583,1.657,218134.8,353767.4364,3369
1643760000000,2022-02-02,1INCHBUSD,1.708,1.767,1.606,1.632,404296.3,681173.8971,5128
1643673600000,2022-02-01,1INCHBUSD,1.681,1.744,1.637,1.706,533699.6,897791.7109,3770
1643587200000,2022-01-31,1INCHBUSD,1.663,1.695,1.577,1.686,297590.7,489617.2423,3503
1643500800000,2022-01-30,1INCHBUSD,1.714,1.73,1.626,1.663,227617.7,383665.0425,3118
1643414400000,2022-01-29,1INCHBUSD,1.646,1.744,1.645,1.713,438542.2,746181.3865,4221
1643328000000,2022-01-28,1INCHBUSD,1.589,1.789,1.552,1.648,639825.2,1029905.4959,5974
1643241600000,2022-01-27,1INCHBUSD,1.625,1.658,1.524,1.591,471318.9,754505.4421,4119
1643155200000,2022-01-26,1INCHBUSD,1.595,1.814,1.575,1.631,825259.3,1409060.458,7721
1643068800000,2022-01-25,1INCHBUSD,1.583,1.613,1.531,1.594,333583.9,523864.846,3863
1642982400000,2022-01-24,1INCHBUSD,1.685,1.687,1.42,1.585,810110.57,1241260.4313,6486
1642896000000,2022-01-23,1INCHBUSD,1.608,1.712,1.58,1.691,860387.5,1424855.7482,4942
1642809600000,2022-01-22,1INCHBUSD,1.841,1.868,1.501,1.614,739944.98,1218480.29154,10398
1642723200000,2022-01-21,1INCHBUSD,2.036,2.062,1.707,1.845,827460.7,1563460.9551,16339
1642636800000,2022-01-20,1INCHBUSD,2.097,2.238,2.028,2.04,444044.4,959409.3462,7307
1642550400000,2022-01-19,1INCHBUSD,2.193,2.195,2.063,2.089,375860.0,795425.6426,5378
1642464000000,2022-01-18,1INCHBUSD,2.249,2.279,2.117,2.19,412752.7,902410.3441,6169
1642377600000,2022-01-17,1INCHBUSD,2.437,2.45,2.206,2.245,402807.4,928502.2016,7956
1642291200000,2022-01-16,1INCHBUSD,2.386,2.463,2.354,2.432,707889.1,1714380.1585,9956
1642204800000,2022-01-15,1INCHBUSD,2.373,2.426,2.34,2.389,335702.3,800829.9241,6283
1642118400000,2022-01-14,1INCHBUSD,2.348,2.45,2.265,2.37,644356.7,1519879.1616,12107
1642032000000,2022-01-13,1INCHBUSD,2.247,2.524,2.217,2.348,2085572.6,5044954.8758,35925
1641945600000,2022-01-12,1INCHBUSD,2.15,2.261,2.142,2.243,413731.1,914178.3736,6794
1641859200000,2022-01-11,1INCHBUSD,2.078,2.161,2.032,2.15,347542.4,730130.4417,6397
1641772800000,2022-01-10,1INCHBUSD,2.149,2.188,1.965,2.08,479269.4,989421.2455,9384
1641686400000,2022-01-09,1INCHBUSD,2.125,2.201,2.09,2.15,297533.4,638985.346,6170
1641600000000,2022-01-08,1INCHBUSD,2.184,2.24,2.037,2.126,577172.5,1239626.405,11214
1641513600000,2022-01-07,1INCHBUSD,2.348,2.356,2.117,2.184,881103.4,1940503.5546,18626
1641427200000,2022-01-06,1INCHBUSD,2.324,2.387,2.228,2.346,672760.3,1552514.7455,15749
1641340800000,2022-01-05,1INCHBUSD,2.484,2.583,2.2,2.317,825737.7,2013796.0009,19227
1641254400000,2022-01-04,1INCHBUSD,2.563,2.6,2.467,2.477,1048137.0,2667182.9191,14863
1641168000000,2022-01-03,1INCHBUSD,2.552,2.663,2.498,2.562,736426.3,1901651.6938,16570
1641081600000,2022-01-02,1INCHBUSD,2.536,2.582,2.466,2.553,540872.2,1369966.6185,7926
1640995200000,2022-01-01,1INCHBUSD,2.392,2.537,2.392,2.532,404687.0,995833.8128,7319
1640908800000,2021-12-31,1INCHBUSD,2.465,2.517,2.343,2.389,587619.1,1434714.9588,9811
1640822400000,2021-12-30,1INCHBUSD,2.415,2.529,2.342,2.463,538802.9,1317203.2948,12584
1640736000000,2021-12-29,1INCHBUSD,2.542,2.603,2.375,2.417,690614.7,1718773.4114,16630
1640649600000,2021-12-28,1INCHBUSD,2.795,2.824,2.525,2.54,1336467.8,3577914.0742,25020
1640563200000,2021-12-27,1INCHBUSD,2.764,3.005,2.741,2.798,1374217.0,3950934.0379,17682
1640476800000,2021-12-26,1INCHBUSD,2.732,2.801,2.63,2.763,520966.7,1418662.0105,10262
1640390400000,2021-12-25,1INCHBUSD,2.755,2.817,2.698,2.736,442228.1,1214738.516,10235
1640304000000,2021-12-24,1INCHBUSD,2.824,2.981,2.682,2.754,1354812.6,3841106.4866,28560
1640217600000,2021-12-23,1INCHBUSD,2.48,2.899,2.441,2.824,2031398.4,5537408.7505,31118
1640131200000,2021-12-22,1INCHBUSD,2.438,2.572,2.428,2.478,830424.9,2072594.882,12502
1640044800000,2021-12-21,1INCHBUSD,2.404,2.47,2.358,2.441,446196.6,1083490.9277,6397
1639958400000,2021-12-20,1INCHBUSD,2.423,2.456,2.301,2.4,503171.3,1191935.2746,8770
1639872000000,2021-12-19,1INCHBUSD,2.483,2.52,2.413,2.427,524223.6,1294848.1821,7477
1639785600000,2021-12-18,1INCHBUSD,2.44,2.615,2.424,2.483,931664.1,2346379.1725,11201
1639699200000,2021-12-17,1INCHBUSD,2.573,2.731,2.392,2.432,1032596.4,2605348.0347,19358
1639612800000,2021-12-16,1INCHBUSD,2.552,2.703,2.533,2.572,552010.9,1444276.3853,15141
1639526400000,2021-12-15,1INCHBUSD,2.542,2.57,2.326,2.552,765471.9,1896687.9229,14368
1639440000000,2021-12-14,1INCHBUSD,2.4,2.59,2.365,2.545,976742.5,2442133.2929,21400
1639353600000,2021-12-13,1INCHBUSD,2.552,2.663,2.23,2.398,1521696.3,3780358.9586,27620
1639267200000,2021-12-12,1INCHBUSD,2.587,2.61,2.488,2.552,378439.7,961989.9881,6120
1639180800000,2021-12-11,1INCHBUSD,2.489,2.618,2.455,2.586,524872.9,1345419.4783,10213
1639094400000,2021-12-10,1INCHBUSD,2.5,2.657,2.467,2.488,876133.2,2233103.6559,16784
1639008000000,2021-12-09,1INCHBUSD,2.754,2.97,2.496,2.502,1567527.7,4287173.4705,25876
1638921600000,2021-12-08,1INCHBUSD,2.68,2.792,2.567,2.757,933818.9,2518308.8295,16232
1638835200000,2021-12-07,1INCHBUSD,2.653,2.859,2.642,2.678,1356303.8,3730802.0417,18658
1638748800000,2021-12-06,1INCHBUSD,2.64,2.682,2.372,2.654,1610707.4,4067062.7166,23018
1638662400000,2021-12-05,1INCHBUSD,2.678,2.842,2.519,2.639,1841103.3,4926485.4489,28740
1638576000000,2021-12-04,1INCHBUSD,3.135,3.146,2.021,2.674,3263012.11,8319937.769201,36327
1638489600000,2021-12-03,1INCHBUSD,3.474,3.501,3.011,3.135,1234531.2,4116520.5539,24535
1638403200000,2021-12-02,1INCHBUSD,3.684,3.685,3.412,3.475,1395547.5,4901064.7299,26298
1638316800000,2021-12-01,1INCHBUSD,3.551,4.268,3.525,3.683,5399922.7,21239785.6591,89805
1638230400000,2021-11-30,1INCHBUSD,3.76,3.81,3.52,3.547,919856.4,3333366.5143,21925
1638144000000,2021-11-29,1INCHBUSD,3.646,3.78,3.582,3.759,628442.8,2312054.2626,13843
1638057600000,2021-11-28,1INCHBUSD,3.704,3.709,3.373,3.647,636861.3,2259931.59,18240
1637971200000,2021-11-27,1INCHBUSD,3.674,3.803,3.644,3.707,481504.8,1799973.0381,13218
1637884800000,2021-11-26,1INCHBUSD,4.256,4.26,3.583,3.673,1594839.3,6102449.2614,51256
1637798400000,2021-11-25,1INCHBUSD,3.991,4.305,3.954,4.256,1309728.2,5452197.3666,29800
1637712000000,2021-11-24,1INCHBUSD,4.032,4.123,3.901,3.994,1396949.9,5606311.8188,34768
1637625600000,2021-11-23,1INCHBUSD,3.82,4.116,3.753,4.034,824352.2,3244852.6384,26430
1637539200000,2021-11-22,1INCHBUSD,3.991,4.007,3.755,3.825,757136.2,2945306.3143,21813
1637452800000,2021-11-21,1INCHBUSD,3.986,4.155,3.865,3.994,809894.0,3256282.8791,21823
1637366400000,2021-11-20,1INCHBUSD,3.895,4.026,3.801,3.985,573087.5,2253830.8995,14988
1637280000000,2021-11-19,1INCHBUSD,3.549,3.96,3.474,3.895,598442.6,2249234.7482,15504
1637193600000,2021-11-18,1INCHBUSD,3.929,4.003,3.478,3.55,652976.7,2419996.2067,17915
1637107200000,2021-11-17,1INCHBUSD,3.847,3.953,3.693,3.93,591354.7,2267132.4285,13574
1637020800000,2021-11-16,1INCHBUSD,4.186,4.186,3.506,3.845,968894.9,3752307.8395,29079
1636934400000,2021-11-15,1INCHBUSD,4.28,4.357,4.12,4.186,516868.6,2202796.3946,12320
1636848000000,2021-11-14,1INCHBUSD,4.275,4.339,4.148,4.284,479679.1,2032611.0831,11040
1636761600000,2021-11-13,1INCHBUSD,4.166,4.295,4.108,4.272,530503.6,2229728.3846,13227
1636675200000,2021-11-12,1INCHBUSD,4.278,4.278,3.977,4.167,586086.7,2426284.1855,16996
1636588800000,2021-11-11,1INCHBUSD,4.073,4.484,3.999,4.279,1103049.4,4719558.0649,30492
1636502400000,2021-11-10,1INCHBUSD,4.43,4.731,3.8,4.073,1873761.3,8170177.8038,45506
1636416000000,2021-11-09,1INCHBUSD,4.631,4.648,4.418,4.43,801132.9,3623126.0406,15894
1636329600000,2021-11-08,1INCHBUSD,4.573,4.634,4.416,4.634,676966.1,3052079.4303,13250
1636243200000,2021-11-07,1INCHBUSD,4.423,4.621,4.366,4.573,721474.1,3238041.4416,15803
1636156800000,2021-11-06,1INCHBUSD,4.391,4.459,4.141,4.419,871447.6,3779293.2797,18379
1636070400000,2021-11-05,1INCHBUSD,4.514,4.613,4.374,4.399,632174.5,2829907.5882,16477
1635984000000,2021-11-04,1INCHBUSD,4.428,4.61,4.329,4.506,1338712.9,5978707.4741,32099
1635897600000,2021-11-03,1INCHBUSD,4.627,4.627,4.327,4.427,1003674.9,4485896.3687,19233
1635811200000,2021-11-02,1INCHBUSD,4.567,4.761,4.401,4.626,1588761.4,7326841.2608,21752
1635724800000,2021-11-01,1INCHBUSD,4.574,4.677,4.233,4.575,1241909.2,5595616.9136,27214
1635638400000,2021-10-31,1INCHBUSD,4.692,4.704,4.304,4.57,1273944.0,5714265.9327,28322
1635552000000,2021-10-30,1INCHBUSD,5.046,5.13,4.577,4.688,1048112.7,5051716.3362,21389
1635465600000,2021-10-29,1INCHBUSD,5.139,5.577,4.921,5.054,2038521.6,10571160.9174,39603
1635379200000,2021-10-28,1INCHBUSD,5.719,5.783,4.74,5.143,3906566.6,20027645.332,75793
1635292800000,2021-10-27,1INCHBUSD,3.95,8.0,3.915,5.717,22014835.76,132899306.418254,391188
1635206400000,2021-10-26,1INCHBUSD,4.05,4.195,3.873,3.946,1045796.6,4267691.344,26319
1635120000000,2021-10-25,1INCHBUSD,3.806,4.164,3.766,4.05,1000308.3,4023823.0015,22802
1635033600000,2021-10-24,1INCHBUSD,4.023,4.069,3.687,3.813,1314463.2,5077951.0019,20626
1634947200000,2021-10-23,1INCHBUSD,4.022,4.077,3.825,4.022,1148809.3,4543056.3594,17276
1634860800000,2021-10-22,1INCHBUSD,4.141,4.335,3.92,4.018,1954008.2,8041833.9729,25828
1634774400000,2021-10-21,1INCHBUSD,4.171,4.545,4.055,4.141,2562687.68,11106070.928523,42337
1634688000000,2021-10-20,1INCHBUSD,3.73,4.24,3.662,4.166,2330133.26,9326950.753116,35215
1634601600000,2021-10-19,1INCHBUSD,3.448,3.77,3.42,3.738,1282663.9,4589988.2577,18231
1634515200000,2021-10-18,1INCHBUSD,3.485,3.65,3.299,3.451,2051279.5,7156646.4881,22126
1634428800000,2021-10-17,1INCHBUSD,3.212,3.574,3.157,3.48,2459214.1,8435356.762,29281
1634342400000,2021-10-16,1INCHBUSD,3.243,3.344,3.184,3.207,604710.0,1969829.7708,6813
1634256000000,2021-10-15,1INCHBUSD,3.361,3.382,3.039,3.239,1481644.6,4711563.1821,15425
1634169600000,2021-10-14,1INCHBUSD,2.966,3.5,2.946,3.357,3150925.9,10462471.8937,32523
1634083200000,2021-10-13,1INCHBUSD,2.893,3.006,2.827,2.959,1042365.1,3048770.8178,7332
1633996800000,2021-10-12,1INCHBUSD,2.902,2.933,2.702,2.891,565111.7,1593840.8701,6403
1633910400000,2021-10-11,1INCHBUSD,2.955,3.058,2.811,2.905,456194.0,1343988.785,5408
1633824000000,2021-10-10,1INCHBUSD,3.193,3.193,2.942,2.958,543155.6,1676454.4238,5475
1633737600000,2021-10-09,1INCHBUSD,3.166,3.242,3.128,3.201,360801.5,1151329.0307,3945
1633651200000,2021-10-08,1INCHBUSD,3.134,3.288,3.088,3.162,867785.2,2775054.8387,8969
1633564800000,2021-10-07,1INCHBUSD,3.118,3.253,3.023,3.134,876205.7,2760245.6978,10245
1633478400000,2021-10-06,1INCHBUSD,3.283,3.364,2.97,3.122,960982.3,3018186.0302,11458
1633392000000,2021-10-05,1INCHBUSD,3.175,3.32,3.137,3.276,797727.6,2568295.2842,11861
1633305600000,2021-10-04,1INCHBUSD,3.078,3.22,2.903,3.174,934281.8,2863798.5535,12760
1633219200000,2021-10-03,1INCHBUSD,3.05,3.252,2.96,3.083,1643834.2,5160080.386,15537
1633132800000,2021-10-02,1INCHBUSD,2.915,3.168,2.813,3.046,1756633.2,5211825.9501,16452
1633046400000,2021-10-01,1INCHBUSD,2.554,2.96,2.543,2.914,1869721.1,5237745.2272,15461
1632960000000,2021-09-30,1INCHBUSD,2.497,2.665,2.477,2.553,941337.6,2419813.7763,8021
1632873600000,2021-09-29,1INCHBUSD,2.372,2.592,2.366,2.503,999939.6,2492134.5838,8440
1632787200000,2021-09-28,1INCHBUSD,2.527,2.617,2.365,2.373,679740.4,1706799.5973,7481
1632700800000,2021-09-27,1INCHBUSD,2.673,2.911,2.516,2.527,1515738.0,4180406.3697,14129
1632614400000,2021-09-26,1INCHBUSD,2.488,2.795,2.214,2.681,2066634.49,5425404.024504,19617
1632528000000,2021-09-25,1INCHBUSD,2.55,2.598,2.441,2.492,468445.0,1180133.0251,5325
1632441600000,2021-09-24,1INCHBUSD,2.784,2.844,2.368,2.548,1188657.6,3049469.2254,11121
1632355200000,2021-09-23,1INCHBUSD,2.63,2.851,2.56,2.784,975449.0,2637255.1418,10174
1632268800000,2021-09-22,1INCHBUSD,2.318,2.687,2.263,2.631,1130567.3,2822442.8478,10128
1632182400000,2021-09-21,1INCHBUSD,2.575,2.664,2.238,2.316,1312163.59,3288563.353748,11410
1632096000000,2021-09-20,1INCHBUSD,2.949,2.953,2.5,2.573,1608843.99,4360478.086493,15109
1632009600000,2021-09-19,1INCHBUSD,3.135,3.142,2.904,2.945,905010.4,2749288.5874,7553
1631923200000,2021-09-18,1INCHBUSD,3.12,3.317,3.061,3.135,1254390.8,4015757.7074,9995
1631836800000,2021-09-17,1INCHBUSD,3.329,3.366,3.018,3.118,1393513.4,4396347.9844,14230
1631750400000,2021-09-16,1INCHBUSD,3.302,3.521,3.182,3.326,2657853.6,8923330.483,27044
1631664000000,2021-09-15,1INCHBUSD,3.072,3.328,3.015,3.302,1830686.3,5792140.86,16332
1631577600000,2021-09-14,1INCHBUSD,2.836,3.107,2.817,3.075,1350161.2,4040976.6336,11480
1631491200000,2021-09-13,1INCHBUSD,2.99,3.015,2.71,2.84,847888.8,2399946.2705,9886
1631404800000,2021-09-12,1INCHBUSD,2.911,3.117,2.824,2.988,996504.5,2989279.5076,9509
1631318400000,2021-09-11,1INCHBUSD,2.885,3.024,2.829,2.908,786265.7,2313596.0932,7881
1631232000000,2021-09-10,1INCHBUSD,3.031,3.167,2.731,2.881,1199977.3,3547288.509,12366
1631145600000,2021-09-09,1INCHBUSD,2.921,3.2,2.831,3.032,1392070.9,4246116.4864,14425
1631059200000,2021-09-08,1INCHBUSD,2.937,3.017,2.585,2.919,1564806.0,4469451.0891,19244
1630972800000,2021-09-07,1INCHBUSD,3.717,3.749,2.565,2.935,2982644.72,9426216.149688,34620
1630886400000,2021-09-06,1INCHBUSD,3.836,3.964,3.547,3.711,1453758.6,5500276.5022,16164
1630800000000,2021-09-05,1INCHBUSD,3.683,4.015,3.655,3.836,2421073.79,9401647.824004,24334
1630713600000,2021-09-04,1INCHBUSD,3.571,3.779,3.478,3.683,1737985.42,6319686.896923,17937
1630627200000,2021-09-03,1INCHBUSD,3.351,3.673,3.274,3.581,1664568.58,5792015.347292,18093
1630540800000,2021-09-02,1INCHBUSD,3.342,3.4356,3.259,3.35,1200395.54,4026777.54624,13713
1630454400000,2021-09-01,1INCHBUSD,3.046,3.372,2.977,3.338,1520953.34,4916257.912681,15826
1630368000000,2021-08-31,1INCHBUSD,3.014,3.211,2.95,3.054,1293920.2,4000043.1547,14389
1630281600000,2021-08-30,1INCHBUSD,3.161,3.173,3.0,3.017,870881.9,2686258.5691,8595
1630195200000,2021-08-29,1INCHBUSD,3.292,3.323,3.108,3.156,638431.4,2039122.7182,6986
1630108800000,2021-08-28,1INCHBUSD,3.211,3.359,3.182,3.284,1199093.58,3935485.130457,12902
1630022400000,2021-08-27,1INCHBUSD,2.915,3.277,2.838,3.215,1580885.74,4906461.976135,16057
1629936000000,2021-08-26,1INCHBUSD,3.1791,3.2114,2.8571,2.917,1248147.62,3737423.962671,11461
1629849600000,2021-08-25,1INCHBUSD,3.064,3.2,2.9438,3.1791,992320.58,3074025.457191,11016
1629763200000,2021-08-24,1INCHBUSD,3.4077,3.5037,3.0271,3.0667,1437394.13,4703280.970356,14395
1629676800000,2021-08-23,1INCHBUSD,3.3861,3.4924,3.3209,3.41,774949.06,2645228.443404,8527
1629590400000,2021-08-22,1INCHBUSD,3.3646,3.5,3.2648,3.3878,759863.34,2572373.681203,8659
1629504000000,2021-08-21,1INCHBUSD,3.4492,3.5347,3.3335,3.3682,1042877.96,3589758.612867,11646
1629417600000,2021-08-20,1INCHBUSD,3.4269,3.621,3.3658,3.4494,1100779.31,3844207.579527,15064
1629331200000,2021-08-19,1INCHBUSD,3.1119,3.46,3.0721,3.4266,1387806.75,4573584.357701,21027
1629244800000,2021-08-18,1INCHBUSD,3.0736,3.2702,2.9454,3.1176,1300383.95,4046561.742474,17971
1629158400000,2021-08-17,1INCHBUSD,3.0393,3.397,2.9748,3.0822,1646326.86,5239171.423487,24682
1629072000000,2021-08-16,1INCHBUSD,3.0489,3.2886,2.9753,3.0364,1280269.43,4038090.555499,16871
1628985600000,2021-08-15,1INCHBUSD,3.0591,3.0896,2.901,3.0463,616270.47,1840723.126411,8664
1628899200000,2021-08-14,1INCHBUSD,3.0711,3.1094,2.9162,3.0587,752838.61,2273779.448486,9875
1628812800000,2021-08-13,1INCHBUSD,2.8095,3.0741,2.7938,3.0711,782116.92,2327375.894985,9666
1628726400000,2021-08-12,1INCHBUSD,2.9359,3.0649,2.7033,2.8032,893614.17,2537636.790821,12782
1628640000000,2021-08-11,1INCHBUSD,2.7893,3.1064,2.7832,2.9362,1317649.35,3896276.720654,16258
